3.200756427754570068e-04 1.435438945201236947e+03
3.219243866615721888e-04 1.443366587762013523e+03
3.237838088171327488e-04 1.451337580951303835e+03
3.256539709193884743e-04 1.459352155122453269e+03
3.275349350018341341e-04 1.467410541790765365e+03
3.294267634562679449e-04 1.475512973638902849e+03
3.313295190348602287e-04 1.483659684522249108e+03
3.332432648522353521e-04 1.491850909474311948e+03
3.351680643875653751e-04 1.500086884674135263e+03
3.371039814866753003e-04 1.508367846941761627e+03
3.390510803641608997e-04 1.516694033867730923e+03
3.410094256055192256e-04 1.525065684210413337e+03
3.429790821692901815e-04 1.533483037910957592e+03
3.449601153892115362e-04 1.541946336098503934e+03
3.469525909763864608e-04 1.550455821095436704e+03
3.489565750214623958e-04 1.559011736422614149e+03
3.509721339968237415e-04 1.567614326804677830e+03
3.529993347587969624e-04 1.576263838175340425e+03
3.550382445498675098e-04 1.584960517682721502e+03
3.570889310009108929e-04 1.593704613694600084e+03
3.591514621334360017e-04 1.602496375803880255e+03
3.612259063618409520e-04 1.611336054833903745e+03
3.633123324956825375e-04 1.620223902843807764e+03
3.654108097419591803e-04 1.629160173134017896e+03
3.675214077074057529e-04 1.638145120251564549e+03
3.696441964008027664e-04 1.647178999984629854e+03
3.717792462352988397e-04 1.656262068950550656e+03
3.739266280307459631e-04 1.665394584461615068e+03
3.760864130160485302e-04 1.674576805039089777e+03
3.782586728315266277e-04 1.683808990455065214e+03
3.804434795312914685e-04 1.693091401737632850e+03
3.826409055856360027e-04 1.702424301176163908e+03
3.848510238834389197e-04 1.711807952326544182e+03
3.870739077345816594e-04 1.721242620016417277e+03
3.893096308723807664e-04 1.730728570350529708e+03
3.915582674560336867e-04 1.740266070715955948e+03
3.938198920730779013e-04 1.749855389787447621e+03
3.960945797418657802e-04 1.759496797532770415e+03
3.983824059140523384e-04 1.769190565218029178e+03
4.006834464770987671e-04 1.778936965413038024e+03
4.029977777567888132e-04 1.788736271996675896e+03
4.053254765197607701e-04 1.798588760162291464e+03
4.076666199760541065e-04 1.808494706422564377e+03
4.100212857816702976e-04 1.818454388485465643e+03
4.123895520411486725e-04 1.828468085086709607e+03
4.147714973101572782e-04 1.838536076246482935e+03
4.171672005980983796e-04 1.848658643316032794e+03
4.195767413707293561e-04 1.858836068983009454e+03
4.220001995527987220e-04 1.869068637276771824e+03
4.244376555306969469e-04 1.879356633573821455e+03
4.268891901551229422e-04 1.889700344603087842e+03
4.293548847437662691e-04 1.900100058451447467e+03
4.318348210840039286e-04 1.910556064568976581e+03
4.343290814356132526e-04 1.921068653774493441e+03
4.368377485335012199e-04 1.931638118260933425e+03
4.393609055904479756e-04 1.942264751600779391e+03
4.418986362998672643e-04 1.952948848751553442e+03
4.444510248385826921e-04 1.963690706061274113e+03
4.470181558696197099e-04 1.974490621273947227e+03
4.496001145450138057e-04 1.985348893535035131e+03
4.521969865086356097e-04 1.996265823022876248e+03
4.548088578990309083e-04 2.007241709717843150e+03
4.574358153522780582e-04 2.018276854545994638e+03
4.600779460048624240e-04 2.029371559803338869e+03
4.627353374965657222e-04 2.040526129160776463e+03
4.654080779733734178e-04 2.051740867668911051e+03
4.680962560903991973e-04 2.063016081762843442e+03
4.707999610148244033e-04 2.074352079267123827e+03
4.735192824288566053e-04 2.085749169400567553e+03
4.762543105327044337e-04 2.097207662781112958e+03
4.790051360475689477e-04 2.108727871430723553e+03
4.817718502186531097e-04 2.120310108780261999e+03
4.845545448181887149e-04 2.131954689674312704e+03
